user,movie,score
68,1006,0.85
68,1010,0.6
68,1023,0.8
68,1028,0.7
68,1034,0.8
68,1053,0.75
68,1054,0.75
68,1061,0.85
68,1062,0.75
68,1064,0.85
68,1065,0.8125
68,1068,0.85
68,1069,0.75
68,1072,0.8
68,1074,0.95
68,1084,0.75
68,1085,1.0
68,1086,0.75
68,1092,0.65
68,1106,0.8
68,1115,1.0
68,1118,0.8888888888888888
68,1125,0.85
68,1130,0.8
68,1132,0.9
68,1136,0.85
68,1146,0.75
68,1147,0.75
68,1151,0.8888888888888888
68,1153,1.0
68,1155,0.9
68,1159,0.8
68,1165,0.7
68,1172,0.85
68,1174,1.0
68,1175,0.9375
68,1179,0.8
68,1182,0.8
68,1184,0.9
68,1188,0.75
68,1190,0.9375
68,1191,0.85
68,1192,0.8333333333333333
68,1194,0.7
68,1200,0.8
68,1210,0.8
68,1212,0.8
68,1216,0.8125
68,1219,0.85
68,1220,0.8
68,1221,0.8
68,1225,0.7
68,1231,0.8
68,1236,1.0
68,1237,0.9
68,1244,0.75
68,1253,0.8
68,1258,0.8888888888888888
68,1259,0.8
68,1260,0.85
68,1262,0.7
68,1266,0.8
68,1268,0.95
68,1274,0.8333333333333333
68,1276,0.75
68,1284,0.9375
68,1285,0.95
68,1287,0.7
68,1289,0.75
68,1292,0.8
68,1293,0.9
68,1296,0.8
68,1299,0.55
68,1320,0.9
68,1321,0.875
68,1323,0.9
68,1326,0.9
68,1331,0.9444444444444444
68,1332,0.8
68,1334,0.875
68,1347,1.0
68,1350,0.8
68,1367,0.85
68,1370,0.85
68,1372,0.7777777777777778
68,1374,0.9285714285714286
68,1375,0.7
68,1376,0.75
68,1377,0.75
68,1379,0.75
68,1382,0.9444444444444444
68,1384,1.0
68,1385,0.8
68,1395,0.8
68,1399,0.8
68,1400,0.9375
68,1405,0.9
68,1432,0.85
68,1439,0.75
68,1445,0.75
68,1446,0.8
68,1460,0.8
68,1470,0.75
68,1473,0.65
68,1476,0.85
68,1477,0.8
68,1478,0.8
68,1479,0.7
68,1481,0.8
68,1482,0.9
68,1487,0.6
68,1488,0.6
68,1494,0.8
68,1495,0.85
68,1499,0.85
68,1504,0.9
68,1517,0.875
68,1523,0.625
68,1533,0.8
68,1544,0.8
68,1545,0.8
68,1546,1.0
68,1547,0.875
68,1548,0.8
68,1550,0.8
68,1551,0.85
68,1558,0.85
68,1560,0.875
68,1564,0.8
68,1571,0.8
68,1572,0.8
68,1574,0.9375
68,1577,0.9
68,1586,0.85
68,1587,0.95
68,1592,0.9
68,1593,0.8
68,1598,0.75
68,1599,0.75
68,1603,0.9
68,1604,0.8
68,1609,0.75
68,1618,0.7
68,1624,0.85
68,1629,0.75
68,1645,0.55
68,1646,0.85
68,1662,0.7
68,1663,0.7
68,1672,0.8
68,1673,1.0
68,1688,0.9
68,1692,0.75
68,1694,0.85
68,1702,0.8
68,1705,0.8
68,1707,0.8
68,1713,0.85
68,1714,0.8
68,1728,0.8
68,1731,0.75
68,1735,0.75
68,1740,0.9375
68,1741,0.875
68,1744,0.8
68,1746,0.8888888888888888
68,1756,0.8
68,1758,0.8
68,1788,0.8333333333333333
68,1797,0.65
68,1798,0.85
68,1806,0.9375
68,1807,0.9
68,1808,0.8333333333333333
68,1810,0.8
68,1812,0.8
68,1814,0.8333333333333333
68,1821,0.7
68,1824,0.9
68,1825,0.85
68,1827,0.85
68,1828,0.875
68,1831,0.85
68,1859,0.85
68,1860,0.8
68,1867,0.9
68,1871,0.85
68,1873,0.8
68,1874,1.0
68,1879,0.8333333333333333
68,1883,0.8
68,1884,1.0
68,1915,0.7
68,1917,0.9
68,1918,0.6
68,1932,0.8125
68,1937,0.8125
68,1940,0.95
68,1941,0.95
68,1948,0.85
68,1961,0.65
68,1963,0.85
68,1964,0.8125
68,1972,0.8
68,1973,0.9
68,1980,0.8
68,1987,0.85
68,1998,0.65
68,2002,0.7222222222222222
68,2008,0.8
68,2015,0.85
68,2018,1.0
68,2021,0.7
68,2023,0.85
68,2028,0.55
68,2029,0.7
68,2030,0.8333333333333333
68,2032,0.9
68,2033,0.75
68,2036,0.6
68,2038,0.875
68,2039,0.7
68,2040,0.7
68,2042,1.0
68,2044,0.8333333333333333
68,2046,0.85
68,2050,0.75
68,2068,0.8
68,2079,0.75
68,2080,0.95
68,2098,0.9
68,2101,1.0
68,2104,0.8
68,2110,0.875
68,2111,0.7
68,2113,0.85
68,2115,0.85
68,2127,0.7222222222222222
68,2135,0.85
68,2146,1.0
68,2166,0.85
68,2173,1.0
68,2175,0.8
68,2191,0.6
68,2193,0.85
68,2194,0.7
68,2196,0.9
68,2219,0.85
68,2220,0.9
68,2221,0.85
68,2222,0.9375
68,2225,0.55
68,2227,0.75
68,2249,0.8
68,2251,0.75
68,2253,0.95
68,2257,0.9
68,2258,0.7857142857142857
68,2260,0.95
68,2261,0.85
68,2265,1.0
68,2287,0.85
68,2288,0.8
68,2293,0.8
68,2303,0.85
68,2324,1.0
68,2327,0.65
68,2328,0.85
68,2341,0.8
68,2343,0.85
68,2344,0.9
68,2348,0.8333333333333333
68,2350,0.8
68,2356,0.8
68,2372,0.875
68,2373,0.85
68,2383,0.7
68,2389,0.75
68,2392,0.9375
68,2393,0.7
68,2394,0.8
68,2395,0.75
68,2397,0.8
68,2403,0.75
68,2417,0.8
68,2435,0.75
68,2440,0.85
68,2441,0.95
68,2442,0.95
68,2443,0.9
68,2445,0.85
68,2447,0.7777777777777778
68,2452,0.875
68,2458,1.0
68,2461,0.7
68,2463,0.85
68,2469,0.7222222222222222
68,2476,0.9444444444444444
68,2478,0.75
68,2479,0.85
68,2537,0.85
68,2547,0.8
68,2548,0.875
68,2556,0.8
68,2571,0.8888888888888888
68,2576,0.9444444444444444
68,2580,0.9
68,2582,0.75
68,2584,0.75
68,2597,0.65
68,2601,0.7
68,2602,0.85
68,2606,0.7
68,2609,0.9
68,2625,0.8
68,2637,0.85
68,2641,0.75
68,2642,0.8
68,2643,0.9
68,2655,0.9
68,2656,0.8333333333333333
68,2657,1.0
68,2658,0.85
68,2659,0.8
68,2675,0.9
68,2684,0.5555555555555556
68,2697,0.85
68,2701,0.95
68,2711,0.9
68,2713,0.7
68,2722,0.8
68,2732,0.85
68,2734,0.85
68,2738,0.9
68,2760,0.8
68,2761,0.75
68,2765,0.75
68,2766,0.8
68,2767,0.85
68,2770,0.75
68,2780,0.8
68,2799,0.75
68,2808,0.7
68,2809,0.8
68,2811,0.8
68,2827,0.8
68,2829,0.9
68,2830,0.625
68,2835,0.9
68,2837,0.95
68,2841,0.9
68,2848,0.85
68,2859,0.7
68,2860,0.85
68,2861,0.875
68,2876,0.8
68,2887,0.875
68,2889,0.8
68,2892,0.7
68,2900,1.0
68,2908,0.85
68,2917,0.95
68,2921,0.9
68,2945,0.9
68,2946,0.8
68,2961,0.875
68,2962,0.8
68,2967,0.8
68,2968,0.8
68,2971,0.8125
68,2973,0.9
68,2977,0.8
68,2983,0.85
68,2984,0.8
68,2997,0.8
68,2999,0.9
68,3000,0.7
68,3001,0.9
68,3003,1.0
68,3004,0.9
68,3007,0.7
68,3010,0.9
68,3011,0.7
68,3017,0.85
68,3023,0.75
68,3027,0.8
68,3031,0.8888888888888888
68,3041,0.75
68,3042,0.9
68,3051,0.75
68,3052,0.7
68,3072,1.0
68,3076,0.7
68,3085,1.0
68,3091,0.7
68,3102,0.85
68,3139,0.75
68,3142,0.9
68,3153,0.9
68,3158,0.9
68,3168,1.0
68,3173,0.85
68,3191,0.9
68,3195,1.0
68,3197,0.65
68,3198,0.7777777777777778
68,3203,0.85
68,3207,0.9375
68,3217,0.8888888888888888
68,3218,0.8888888888888888
68,3223,0.8
68,3227,0.85
68,3231,0.8
68,3232,0.8
68,3234,0.85
68,3237,0.8
68,3240,0.7
68,3246,0.8888888888888888
68,3247,0.7
68,3288,0.9
68,3316,1.0
68,3318,0.75
68,3325,0.85
68,3353,0.75
68,3358,0.8571428571428572
68,3364,0.85
68,3397,0.8888888888888888
68,3410,0.7
68,3411,0.7777777777777778
68,3415,0.7
68,3434,0.9375
68,3437,0.875
68,3447,0.75
68,3448,0.7
68,3460,0.95
68,3462,0.8
68,3471,0.8
68,3496,0.95
68,3526,0.9
68,3530,0.8
68,3549,0.75
68,3555,0.75
68,3561,0.8571428571428572
68,3562,1.0
68,3563,0.75
68,3569,0.95
68,3573,0.95
68,3575,1.0
68,3579,0.75
68,3611,0.875
68,3615,0.85
68,3620,0.8
68,3623,0.7
68,3625,0.85
68,3629,0.75
68,3639,0.95
68,3641,0.85
68,3647,0.9
68,3652,0.9444444444444444
68,3668,0.7
68,3677,0.95
68,3700,0.75
68,3706,0.6
68,3724,0.8888888888888888
68,3725,0.9
68,3746,0.85
68,3747,0.9444444444444444
68,3765,0.85
68,3771,0.7
68,3772,0.7222222222222222
68,3791,0.85
68,3796,0.85
68,3799,0.8125
68,3800,1.0
68,3809,0.8
68,3820,0.95
68,3833,0.8
68,3846,0.9375
68,3855,0.95
68,3856,0.95
68,3873,0.95
68,3874,0.8
68,3886,0.8888888888888888
68,3891,0.7
68,3904,0.75
68,3916,0.85
68,3921,0.875
68,3941,0.8333333333333333
68,3946,0.875
68,3957,0.9
68,3962,1.0
68,3984,0.85
68,3985,0.75
68,3987,0.85
68,3992,0.75
68,4013,0.85
68,4016,0.8
68,4019,0.7777777777777778
68,4027,0.8888888888888888
68,4059,0.9
68,4075,0.9
68,4077,1.0
68,4097,0.85
68,4132,0.8888888888888888
68,4138,0.9
68,4141,0.85
68,4160,0.85
68,4162,0.85
68,4166,0.9
68,4228,1.0
68,4230,0.75
68,4246,0.95
68,4248,0.8888888888888888
68,4263,0.7
68,4289,0.8125
68,4298,0.7222222222222222
68,4302,0.7
68,4310,0.8888888888888888
68,4328,0.75
68,4335,0.95
68,4352,0.9
68,4357,0.85
68,4361,0.95
68,4362,0.8
68,4366,0.875
68,4409,0.95
68,4410,0.75
68,4423,0.7777777777777778
68,4424,0.8125
68,4426,0.8333333333333333
68,4428,1.0
68,4446,0.8333333333333333
68,4447,0.8
68,4468,1.0
68,4481,0.8
68,4499,0.8
68,4526,0.75
68,4527,0.85
68,4528,0.8333333333333333
68,4530,1.0
68,4548,0.8333333333333333
68,4549,0.85
68,4550,0.6875
68,4609,0.95
68,4613,0.7
68,4615,0.75
68,4616,0.8
68,4617,0.9375
68,4626,0.6
68,4629,0.85
68,4640,0.85
68,4642,0.85
68,4644,1.0
68,4645,0.95
68,4646,0.95
68,4655,0.7777777777777778
68,4692,1.0
68,4697,0.9375
68,4706,0.85
68,4725,0.7222222222222222
68,4765,0.9
68,4792,0.9375
68,4796,0.95
68,4800,0.8333333333333333
68,4801,0.95
68,4802,0.8125
68,4806,0.85
68,4808,0.7222222222222222
68,4852,0.75
68,4854,0.9
68,4868,0.75
68,4888,0.8333333333333333
68,4892,1.0
68,4902,0.9
68,4909,0.95
68,4910,0.95
68,4919,0.85
68,4936,0.8
68,4941,0.9
68,4945,0.85
68,4946,0.8333333333333333
68,4949,0.9
68,4960,1.0
68,4965,1.0
68,5111,0.95
68,5161,0.85
68,5162,0.8888888888888888
68,5166,0.8
68,5167,1.0
68,5170,0.75
68,5174,0.8
68,5201,0.95
68,5223,0.9
68,5224,0.75
68,5228,0.8
68,5256,0.8333333333333333
68,5257,0.9375
68,5261,0.95
68,5264,0.95
68,5266,0.8
68,5270,0.85
68,5274,1.0
68,5300,0.8571428571428572
68,5302,0.85
68,5303,0.95
68,5306,0.75
68,5310,0.9
68,5313,0.75
68,5329,0.8
68,5332,1.0
68,5335,0.9
68,5336,0.9
68,5338,0.75
68,5343,0.8571428571428572
68,5345,0.6
68,5351,0.7
68,5364,1.0
68,5366,0.8
68,5373,0.85
68,5375,0.85
68,5380,1.0
68,5381,0.8
68,5382,0.9
68,5383,0.8
68,5389,1.0
68,5391,0.8888888888888888
68,5392,0.8
68,5393,0.8888888888888888
68,5540,0.9444444444444444
68,5559,1.0
68,5575,0.875
68,5592,1.0
68,5649,1.0
68,5657,1.0
68,5665,0.9
68,5670,0.8
68,5680,1.0
68,5681,0.8888888888888888
68,5696,0.6
68,5715,0.8
68,5735,0.85
68,5738,0.75
68,5739,0.6
68,5740,0.8
68,5743,0.8888888888888888
68,5744,0.95
68,5757,1.0
68,5795,1.0
68,5798,0.85
68,5806,0.75
68,5820,0.75
68,5851,1.0
68,5854,1.0
68,5873,0.8
68,5882,0.8
68,5886,0.85
68,5896,0.8
68,5897,0.8
68,5902,0.85
68,5910,0.6666666666666666
68,5912,0.75
68,5918,0.75
68,5932,0.7
68,5933,0.7777777777777778
68,5937,0.9375
68,5938,1.0
68,5939,1.0
68,5955,0.95
68,5967,1.0
68,5973,0.95
68,5983,0.9375
68,6006,0.75
68,6008,0.8
68,6017,0.85
68,6029,0.7
68,6034,1.0
68,6047,0.7222222222222222
68,6059,0.9
68,6062,0.85
68,6063,1.0
68,6070,0.8333333333333333
68,6074,0.8
68,6076,0.95
68,6077,1.0
68,6078,0.8888888888888888
68,6079,0.8333333333333333
68,6084,1.0
68,6088,0.85
68,6096,0.5714285714285714
68,6107,0.9444444444444444
68,6114,0.8333333333333333
68,6148,0.875
68,6150,0.8888888888888888
68,6152,0.8
68,6154,1.0
68,6156,0.9
68,6171,0.9
68,6173,0.9444444444444444
68,6180,1.0
68,6200,0.7
68,6206,0.95
68,6210,0.7
68,6211,0.9375
68,6213,0.95
68,6221,0.95
68,6222,0.95
68,6223,0.9166666666666667
68,6228,1.0
68,6229,0.8888888888888888
68,6234,0.9375
68,6239,0.95
68,6243,0.8
68,6245,0.8888888888888888
68,6251,0.9375
68,6252,0.85
68,6254,0.8
68,6255,0.8
68,6257,0.9
68,6262,0.7
68,6277,0.8
68,6292,1.0
68,6293,1.0
68,6294,0.8
68,6295,0.95
68,6298,0.7222222222222222
68,6306,0.7
68,6310,0.8
68,6311,0.6
68,6312,0.95
68,6316,0.85
68,6326,0.9444444444444444
68,6331,0.85
68,6332,0.85
68,6347,1.0
68,6348,0.8
68,6353,0.9
68,6359,0.8
68,6362,0.8
68,6366,0.75
68,6374,1.0
68,6378,0.8333333333333333
68,6393,1.0
68,6394,1.0
68,6395,0.9375
68,6403,1.0
68,6406,0.9
68,6417,0.9375
68,6423,0.9
68,6429,0.8
68,6434,0.9
68,6439,0.85
68,6440,0.875
68,6441,0.875
68,6447,0.85
68,6452,1.0
68,6456,0.7222222222222222
68,6461,0.85
68,6462,1.0
68,6471,0.8
68,6474,1.0
68,6482,1.0
68,6483,0.9375
68,6484,1.0
68,6489,0.95
68,6491,1.0
68,6497,0.8
68,6501,0.7142857142857143
68,6506,0.9285714285714286
68,6515,0.85
68,6517,0.8
68,6519,0.8333333333333333
68,6521,0.7777777777777778
68,6522,1.0
68,6523,1.0
68,6524,0.8
68,6525,0.9285714285714286
68,6526,1.0
68,6530,0.9
68,6531,0.8
68,6534,0.8888888888888888
68,6535,0.9
68,6538,0.85
68,6543,1.0
68,6552,1.0
68,6557,0.85
68,6558,0.95
68,6559,0.85
68,6562,0.75
68,6570,1.0
68,6572,1.0
68,6575,1.0
68,6578,0.9285714285714286
68,6581,0.75
68,6583,1.0
68,6586,0.8
68,6593,0.9444444444444444
68,6606,0.9285714285714286
68,6610,0.85
68,6614,0.85
68,6615,0.9444444444444444
68,6627,0.8333333333333333
68,6631,0.85
68,6633,0.9
68,6637,0.75
68,6638,0.8888888888888888
68,6639,0.8
68,6640,0.8571428571428572
68,6643,0.8333333333333333
68,6647,0.7
68,6648,0.8125
68,6658,0.7
68,6659,0.9
68,6665,0.7
68,6676,0.8888888888888888
68,6677,0.9
68,6681,0.9285714285714286
68,6682,0.8333333333333333
68,6683,0.85
68,6684,1.0
68,6687,0.8125
68,6690,0.8125
68,6694,1.0
68,6695,0.85
68,6697,0.875
68,6704,0.8888888888888888
68,6711,1.0
68,6718,0.6666666666666666
68,6726,1.0
68,6735,0.9444444444444444
68,6740,1.0
68,6741,0.8333333333333333
68,6744,0.95
68,6745,0.8571428571428572
68,6747,1.0
68,6749,0.9375
68,6751,1.0
68,6752,0.8125
68,6755,0.6
68,6757,0.8571428571428572
68,6759,1.0
68,6761,0.85
68,6764,0.6
68,6771,0.8333333333333333
68,6773,0.95
68,6774,0.75
68,6775,0.8
68,6776,0.85
68,6785,1.0
68,6792,0.9285714285714286
68,6798,0.85
68,6802,0.75
68,6813,0.7857142857142857
68,6815,0.8
68,6818,0.8
68,6823,0.75
68,6828,0.75
68,6831,0.875
68,6855,0.8333333333333333
68,6858,0.8
68,6866,0.9
68,6879,0.85
68,6880,1.0
68,6882,0.85
68,6885,0.9444444444444444
68,6886,0.95
68,6887,0.8333333333333333
68,6888,1.0
68,6904,0.85
68,6922,0.85
68,6925,0.9375
68,6928,0.9
68,6930,1.0
68,6933,0.8571428571428572
68,6940,0.95
68,6966,0.8
68,6968,1.0
68,6969,0.75
68,6980,0.875
68,6986,1.0
68,6988,0.8888888888888888
68,6993,0.95
68,6994,0.9375
68,6997,0.875
68,7000,1.0
68,7011,0.95
68,7017,0.9375
68,7019,0.9
68,7026,0.8333333333333333
68,7030,0.9444444444444444
68,7031,0.8888888888888888
68,7039,0.9444444444444444
68,7040,0.8
68,7042,1.0
68,7044,0.95
68,7056,1.0
68,7057,0.8
68,7061,0.9
68,7064,1.0
68,7070,0.875
68,7076,0.9
68,7077,0.9444444444444444
68,7079,0.9
68,7082,1.0
68,7088,1.0
68,7091,0.9
68,7092,0.9444444444444444
68,7096,0.7857142857142857
68,7099,1.0
68,7100,1.0
68,7117,1.0
68,7136,1.0
68,7155,1.0
68,7157,0.85
68,7172,0.9
68,7177,0.6
68,7192,1.0
68,7194,1.0
68,7199,0.95
68,7213,1.0
68,7215,0.8
68,7216,0.85
68,7249,0.625
68,7259,0.8
68,7260,0.7222222222222222
68,7269,1.0
68,7279,0.9
68,7285,1.0
68,7303,1.0
68,7307,0.9444444444444444
68,7312,1.0
68,7325,0.9
68,7354,1.0
68,7356,0.85
68,7362,1.0
68,7364,0.75
68,7370,0.9375
68,7372,0.8
68,7373,1.0
68,7396,0.9
68,7414,0.85
68,7417,0.9
68,7433,1.0
68,7437,0.9
68,7456,0.95
68,7457,0.85
68,7460,1.0
68,7466,1.0
68,7467,0.8
68,7468,0.9
68,7469,1.0
68,7470,0.9
68,7478,0.7857142857142857
68,7484,0.85
68,7501,0.95
68,7511,0.9
68,7534,1.0
68,7569,0.75
68,7581,0.8
68,7586,0.75
68,7590,0.85
68,7594,0.95
68,7606,0.85
68,7609,0.65
68,7610,0.7
68,7621,0.95
68,7626,0.8333333333333333
68,7628,1.0
68,7645,0.95
68,7646,0.8
68,7647,0.85
68,7648,0.9
68,7663,0.9
68,7666,0.95
68,7677,0.7222222222222222
68,7688,0.8888888888888888
68,7689,0.95
68,7694,0.95
68,7698,0.8
68,7703,0.85
68,7730,1.0
68,7749,0.8
68,7768,1.0
68,7769,0.9
68,7775,0.8333333333333333
68,7808,0.7
68,7839,0.9444444444444444
68,7842,1.0
68,7846,1.0
68,7851,0.95
68,7860,0.85
68,7889,0.8
68,7895,0.85
68,7907,0.8
68,7915,1.0
68,7921,0.85
68,7922,0.9375
68,7928,0.9
68,7933,1.0
68,7949,1.0
68,7956,0.95
68,7958,0.8333333333333333
68,8023,0.9
68,8024,0.85
68,8054,0.95
68,8064,0.75
68,8159,0.75
68,8160,1.0
68,8184,1.0
68,8199,0.9375
68,8253,0.8
68,8296,0.9
68,8297,0.8
68,8306,0.8
68,8323,0.65
68,8373,0.85
68,8426,0.8
68,8439,0.95
68,8452,0.95
68,8453,0.65
68,8476,0.95
68,8529,1.0
68,8570,0.85
68,8573,0.9
68,8591,1.0
68,8618,0.8
68,8637,0.9
68,8682,1.0
68,8684,0.95
68,8692,0.9
68,8696,0.85
68,8698,0.8
68,8880,1.0
68,8907,0.9444444444444444
68,8991,0.8
68,9072,0.95
68,9224,0.8
68,9393,0.85
68,9434,0.95
68,9438,0.875
68,9464,0.9
68,9605,0.85
69,47,1.0
69,225,1.0
69,258,1.0
69,278,1.0
69,292,1.0
69,315,0.9
69,475,1.0
69,486,1.0
69,508,0.9
69,511,1.0
69,707,1.0
69,840,1.0
69,897,1.0
69,899,1.0
69,912,1.0
69,958,1.0
69,966,1.0
69,1184,0.9
69,1212,0.9
69,1237,0.9
69,1292,0.9
69,1399,0.9
69,1865,0.9
69,1940,1.0
69,1980,0.9
69,2079,1.0
69,2223,1.0
69,2394,1.0
69,2655,1.0
69,2734,1.0
69,2837,0.9
69,2862,1.0
69,2889,0.8
69,2983,0.9
69,3005,1.0
69,3007,0.9
69,3011,1.0
69,3235,0.7
69,3289,0.9444444444444444
69,3415,0.9
69,3478,0.75
69,3545,0.9
69,3560,1.0
69,3561,0.9285714285714286
69,3565,1.0
69,3615,0.8
70,34,1.0
70,124,0.9
70,211,0.95
70,278,0.95
70,315,0.9
70,334,0.65
70,444,0.95
70,462,1.0
70,464,0.95
70,660,1.0
70,734,1.0
70,837,0.95
70,879,1.0
70,897,1.0
70,912,1.0
70,936,0.9
70,946,1.0
70,950,0.95
70,953,0.9
70,959,0.95
70,969,0.85
70,970,0.9
70,972,0.9
70,988,0.9
70,993,1.0
70,999,1.0
70,1001,1.0
70,1002,0.95
70,1003,0.9
70,1268,0.85
70,1285,0.95
70,1397,1.0
70,1432,0.95
70,1433,0.85
70,1437,0.95
70,1440,0.9
70,1446,0.9
70,1769,0.95
70,2146,0.9
70,2196,0.85
70,2341,0.95
70,2373,0.75
70,2376,0.9
70,2443,0.9
70,2512,1.0
70,2514,1.0
70,2594,1.0
70,2647,0.9
70,2790,0.95
70,3195,0.9
70,3641,0.95
70,4013,0.95
70,4166,0.9
70,4910,0.95
70,5366,1.0
70,6011,1.0
70,6614,0.9
70,6886,1.0
70,7076,0.9
70,7172,0.95
70,7689,0.95
70,7747,0.9
71,1,1.0
71,7,0.8
71,17,0.6
71,24,0.7
71,56,0.9
71,78,1.0
71,85,0.9
71,134,0.8
71,139,1.0
71,177,0.7
71,225,0.8
71,432,0.9
71,508,0.8
71,521,0.7
71,522,0.8
71,546,0.9
71,547,0.9
71,577,0.6
71,593,0.8
71,595,1.0
71,616,1.0
71,623,0.9
71,630,0.9
71,631,1.0
71,650,0.9
71,659,0.9
71,763,0.875
71,794,0.9
71,816,0.8
71,840,1.0
71,912,0.8
71,940,0.9
71,1045,1.0
71,1054,0.9
71,1165,0.8
72,32,0.95
72,44,0.95
72,47,0.95
72,98,0.95
72,124,0.9
72,139,0.9
72,225,1.0
72,258,0.95
72,278,1.0
72,303,0.85
72,315,0.9
72,335,0.85
72,399,0.95
72,462,0.95
72,508,0.95
72,509,0.9
72,511,0.95
72,547,0.9
72,616,0.85
72,660,0.95
72,695,0.95
72,801,0.85
72,833,0.85
72,897,0.9
72,899,0.95
72,901,0.95
72,912,0.95
72,918,0.9444444444444444
72,923,0.95
72,970,0.9
72,1046,0.9
72,1190,0.875
72,1440,0.85
72,1595,0.75
72,1735,0.95
72,1827,0.95
72,1873,0.9
72,1940,1.0
72,1985,1.0
72,2112,0.9375
72,2146,0.95
72,3623,1.0
72,5626,0.85
72,5744,0.9
72,6631,0.95
73,1,0.95
73,124,0.7
73,225,0.7
73,707,0.9
73,897,1.0
73,908,1.0
73,1268,1.0
73,1299,1.0
73,1376,0.85
73,1504,1.0
73,1728,0.9
73,1884,0.8
73,2032,0.85
73,2146,1.0
73,2642,1.0
73,2734,0.95
73,2807,0.75
73,2829,0.8
73,2837,1.0
73,2917,0.85
73,2962,0.9
73,3001,0.75
73,3010,0.7
73,3142,0.9
73,3195,0.75
73,3288,0.85
73,3563,1.0
73,3569,0.9
73,3629,1.0
73,3641,0.9
73,3791,0.8
73,4228,0.85
73,4335,1.0
73,4357,0.8
73,4361,0.95
73,4428,0.95
73,4609,0.8
73,4616,1.0
73,4642,1.0
73,4936,0.9
73,4945,0.8
73,5161,0.7
73,5162,0.8333333333333333
73,5174,0.7
73,5228,0.8
73,5261,0.9
73,5264,0.85
73,5310,0.9
73,5375,0.9
73,5382,0.7
73,5383,1.0
73,5736,0.8888888888888888
73,5898,1.0
73,5924,1.0
73,5939,0.95
73,5973,0.75
73,6076,0.8
73,6153,0.95
73,6203,1.0
73,6210,1.0
73,6221,0.9
73,6222,0.9
73,6243,0.9
73,6259,0.9
73,6260,1.0
73,6274,0.9375
73,6311,0.8
73,6314,1.0
73,6347,1.0
73,6390,1.0
73,6394,0.8888888888888888
73,6423,0.95
73,6429,0.95
73,6452,0.9444444444444444
73,6471,1.0
73,6482,0.9
73,6483,0.9375
73,6489,0.95
73,6505,0.9375
73,6522,0.9
73,6538,0.65
73,6611,1.0
73,6639,0.85
73,6648,0.9375
73,6683,0.95
73,6711,0.95
73,6726,0.85
73,6741,1.0
73,6744,0.9
73,6761,0.75
73,6776,0.85
73,6798,1.0
73,6802,0.95
73,6818,0.9
73,6831,1.0
73,6837,0.9
73,6866,0.9
73,6906,0.7
73,6929,0.85
73,6930,0.9
73,6944,0.85
73,6966,0.65
73,7010,0.8888888888888888
73,7011,1.0
73,7017,1.0
73,7019,1.0
73,7040,0.9
73,7044,0.8
73,7053,0.6111111111111112
73,7061,0.95
73,7070,0.625
73,7076,0.9
73,7091,0.85
73,7092,0.8888888888888888
73,7152,1.0
73,7155,1.0
73,7181,0.85
73,7186,0.75
73,7199,0.95
73,7213,0.85
73,7215,1.0
73,7259,0.95
73,7268,1.0
73,7293,1.0
73,7308,0.9375
73,7356,1.0
73,7372,0.85
73,7373,0.75
73,7392,1.0
73,7414,0.9
73,7455,0.9
73,7457,0.9
73,7590,1.0
73,7606,1.0
73,7609,0.85
73,7621,1.0
73,7628,0.6428571428571428
73,7631,0.8
73,7639,0.85
73,7647,0.95
73,7666,0.9
73,7689,0.9
73,7694,0.9
73,7768,0.9
73,7769,1.0
73,7771,1.0
73,7815,1.0
73,7838,0.85
73,7842,1.0
73,7846,0.95
73,7860,0.7
73,7921,0.85
73,7928,0.9
73,7956,1.0
73,7977,0.85
73,7989,0.9
73,8024,0.85
73,8062,0.7142857142857143
73,8064,1.0
73,8134,0.875
73,8159,0.85
73,8160,1.0
73,8161,0.9444444444444444
73,8190,0.95
73,8199,1.0
73,8201,0.7
73,8236,0.85
73,8263,0.8571428571428572
73,8290,1.0
73,8306,0.95
73,8322,0.6666666666666666
73,8358,0.85
73,8373,1.0
73,8376,0.7857142857142857
73,8377,0.95
73,8396,1.0
73,8422,0.8125
73,8424,1.0
73,8426,1.0
73,8447,0.85
73,8450,0.9
73,8453,0.75
73,8454,0.85
73,8461,1.0
73,8468,0.9
73,8473,0.8571428571428572
73,8476,1.0
73,8494,0.6111111111111112
73,8512,0.875
73,8547,1.0
73,8573,0.9
73,8596,0.9
73,8603,0.9444444444444444
73,8637,0.95
73,8687,1.0
73,8692,0.95
73,8706,0.9166666666666667
73,8725,0.7777777777777778
73,8746,0.9444444444444444
73,8762,0.85
73,8817,0.85
73,8890,0.9
73,8891,0.8888888888888888
73,8901,0.9
73,8975,0.75
73,8977,1.0
73,9007,0.9
73,9183,0.75
73,9211,0.8125
73,9224,1.0
74,53,1.0
74,99,1.0
74,165,1.0
74,236,0.85
74,258,1.0
74,268,1.0
74,269,1.0
74,296,0.9
74,340,0.95
74,414,1.0
74,521,1.0
74,660,1.0
74,686,0.95
74,706,1.0
74,708,1.0
74,730,1.0
74,797,1.0
74,825,1.0
74,834,0.95
74,841,1.0
74,889,0.9
74,897,1.0
74,908,1.0
74,910,1.0
74,911,0.9
74,914,1.0
74,919,0.9
74,921,0.95
74,923,1.0
74,931,1.0
74,947,0.9
74,951,0.95
74,952,1.0
74,963,1.0
74,1037,0.9
74,1219,0.95
74,1231,0.95
74,1259,0.85
